Zip,Median,Mean,Pop
56325,40466,51225,165
63431,40569,51225,334
23032,42600,51227,283
68633,43450,51227,1359
4921,38687,51229,1505
4951,38687,51229,888
33890,38544,51229,5060
40050,40448,51231,1389
40058,40448,51231,64
76933,45368,51231,1365
70543,43238,51232,4077
12405,43150,51233,591
28366,38701,51233,4690
99101,40745,51233,1453
45341,42896,51237,3990
10030,28525,51241,26058
92507,43654,51242,58000
51573,41766,51245,1093
67583,41081,51245,1022
32666,42631,51248,5916
83301,43274,51250,52010
87823,37100,51250,946
44905,42302,51253,12747
74834,38587,51254,6957
83834,44010,51255,254
83855,44010,51255,2111
83857,44010,51255,691
83872,44010,51255,705
54460,40518,51257,2746
88252,40521,51257,2096
95415,38438,51257,1592
53403,39564,51258,27432
68764,36928,51263,795
43716,42641,51265,2062
86022,43722,51265,2210
75159,43308,51266,18339
84665,48144,51266,528
45710,36168,51267,4933
47270,48859,51267,807
70661,37278,51267,2309
47325,43569,51271,667
57330,40016,51271,625
84533,44720,51272,267
53511,42585,51273,48929
63440,44696,51274,1407
63785,45379,51274,1000
68365,43587,51275,281
68436,43587,51275,693
16411,41453,51276,1522
16443,41453,51276,1381
47165,43952,51278,6438
39654,39413,51279,5802
95443,40840,51279,233
39750,35048,51280,2752
90744,41977,51280,53584
48809,43513,51282,10975
16249,41017,51283,2141
50274,42167,51283,398
64117,43507,51283,14017
73062,41954,51283,1562
71722,43000,51284,87
28617,36982,51286,2100
34743,42955,51287,33632
35125,43148,51287,10456
41139,41418,51287,8271
40359,45359,51289,7080
28781,35951,51292,976
83211,37498,51292,6374
32110,43824,51293,7600
30288,46214,51294,8929
58430,37727,51294,115
58444,37727,51294,308
58463,37727,51294,772
47369,42253,51295,1343
23934,39064,51296,681
24439,39512,51296,1253
48834,43990,51296,2093
15661,39590,51298,415
17027,39925,51298,344
42348,45451,51299,4810
79763,43183,51300,34079
70659,40222,51301,1482
73901,40484,51302,181
73951,40484,51302,1336
8345,46093,51303,763
52501,39972,51304,30220
32087,45142,51308,5518
70541,29076,51308,432
75790,45926,51308,4203
69129,37148,51309,1458
10462,46085,51310,71130
24273,35881,51310,6262
59913,39009,51310,708
59916,39009,51310,104
59919,39009,51310,929
59926,39009,51310,406
59927,39009,51310,311
59928,39009,51310,91
59936,39009,51310,407
51006,41825,51312,1075
58655,42806,51312,505
24382,39741,51313,14366
15846,45415,51318,3801
59444,42537,51319,240
16667,42378,51321,1396
45694,37534,51321,11844
62702,40705,51322,37281
68104,42293,51322,35399
88113,43219,51322,93
88115,43219,51322,66
88125,43219,51322,101
88126,43219,51322,47
88132,43219,51322,317
51431,42009,51323,394
15853,41142,51325,7329
56347,43584,51325,6595
22851,32807,51326,5956
23307,37561,51327,769
23347,37561,51327,671
23405,37561,51327,973
59425,38964,51327,3895
14034,46039,51328,4523
33055,46438,51329,43194
15752,43635,51330,34
64654,38406,51331,52
30108,44129,51333,7256
65350,44297,51335,1822
1905,42449,51336,23905
35501,36784,51337,10424
26562,40249,51338,634
43802,44708,51342,1047
98331,44773,51345,6261
27248,44268,51346,4392
67068,43898,51347,4354
65079,41794,51348,4729
28729,45750,51349,2337
85364,42195,51349,74904
25309,37087,51351,13356
36530,36732,51351,6873
62002,42798,51352,32704
45672,35972,51353,1666
61813,46621,51353,1971
54982,40788,51358,7050
62928,44000,51360,293
80620,43642,51360,17775
34461,39148,51361,9189
47513,47235,51361,1841
96054,36000,51361,366
99558,35341,51361,85
99590,35341,51361,194
99602,35341,51361,178
99627,35341,51361,406
99665,35341,51361,83
99691,35341,51361,95
99757,35341,51361,17
69334,38952,51363,2488
68038,39483,51364,1559
85543,40652,51364,3822
29511,46444,51366,5146
65320,47821,51366,56
96094,37724,51366,6630
28369,33742,51367,2461
52146,47032,51367,1039
57785,41116,51369,9377
26041,33424,51370,16183
30648,37557,51370,2988
47637,50662,51370,1507
3743,42247,51372,13840
54773,41879,51372,3336
41045,44080,51373,1273
46036,39325,51373,11663
85535,40625,51374,21
85536,40625,51374,408
12064,43733,51378,530
99344,40239,51379,16817
71406,36428,51380,216
67764,40691,51381,345
59521,38555,51382,2850
79063,41888,51383,686
40272,44898,51386,37394
52170,46601,51386,599
92220,40395,51386,31638
7206,42323,51389,23260
16218,41258,51389,1228
26575,35917,51389,827
42134,41690,51389,16785
50020,41734,51390,1407
40052,38691,51392,515
28681,39237,51394,23262
15675,43285,51401,1083
48838,40444,51401,16616
52569,41553,51401,610
17853,44560,51402,2922
15725,43480,51404,1529
40036,47256,51404,223
13471,42166,51405,3478
37323,39067,51405,30439
49660,41964,51406,13883
74344,34723,51406,11992
58384,37209,51408,724
13756,36827,51411,610
24598,40610,51412,1984
10031,31526,51413,59450
51033,42806,51414,428
40007,47782,51417,166
76801,37167,51418,25552
48768,42542,51419,10402
35083,39094,51421,3268
54901,39864,51423,37710
37724,36478,51425,2874
44714,39636,51427,9438
40385,43280,51428,3131
97423,36977,51428,7126
54555,41086,51429,4872
80815,39630,51429,911
23306,39936,51430,1088
25081,42519,51430,1251
47670,39566,51431,12352
68020,39530,51431,892
85912,45640,51434,178
83325,39563,51435,918
83335,39563,51435,1840
42325,37448,51437,2028
18705,40668,51438,15390
63653,43525,51438,1206
87943,41237,51438,196
18828,40519,51440,297
13774,36743,51443,252
29634,12159,51444,5589
15666,43242,51445,17113
35055,36280,51447,19427
92252,40059,51449,9647
74074,38570,51452,25085
33314,43157,51454,21885
5836,41573,51456,1068
47359,43009,51456,3143
4967,40015,51461,4252
68067,39062,51461,1397
24502,44734,51462,43426
34436,38238,51462,7938
36038,46250,51462,57
31098,47965,51463,2888
62366,38835,51465,1408
78022,37807,51465,4627
57314,44732,51466,734
36006,49032,51471,1313
50841,36942,51471,2824
54812,40183,51472,5728
54840,43125,51473,4643
65347,47574,51473,681
39337,43535,51474,1995
50074,44573,51474,334
19123,37929,51478,9813
53586,44431,51479,2284
77541,43066,51479,17412
72626,36324,51481,1243
72635,36324,51481,3624
29927,42204,51482,8237
90221,43202,51485,53704
97424,42753,51485,16173
54493,42054,51486,668
16222,43042,51487,2591
83617,42502,51487,15422
65611,36940,51491,1969
46721,42508,51493,5058
52035,41296,51494,1010
28081,39161,51497,23423
28751,42460,51497,2847
33033,43387,51497,48064
93650,44259,51497,4055
18223,45586,51498,90
18225,45586,51498,95
18234,45586,51498,461
52163,49824,51498,276
30161,38620,51499,35058
65722,42494,51499,1909
85210,44428,51500,36464
38366,45141,51501,2267
80805,41743,51501,453
17856,45282,51503,3326
16311,45353,51505,512
37040,44360,51505,44924
52136,44140,51505,5967
16438,45295,51506,8309
55731,39625,51506,6185
63110,38863,51506,17107
96023,33988,51506,1240
39665,40101,51507,1214
65580,46748,51509,829
78943,38618,51509,352
62358,39258,51510,752
30630,39116,51511,2438
19146,36727,51512,36066
7513,41617,51513,12818
55734,42913,51513,6502
56440,40946,51513,1361
83623,36051,51514,1517
15550,41523,51518,1768
11101,39955,51519,22556
38869,40434,51519,425
75472,40730,51519,3548
63532,40773,51521,1322
39044,43803,51522,3679
66406,45667,51523,421
49423,41051,51524,43185
46221,46258,51526,26393
15019,45496,51527,1859
37846,38001,51527,5030
38469,42838,51527,4092
48767,43607,51529,2335
15730,42780,51531,77
15744,42780,51531,123
15764,42780,51531,183
15770,42780,51531,204
15776,42780,51531,55
15778,42780,51531,150
15780,42780,51531,143
15784,42780,51531,83
76573,43017,51532,26
39576,33669,51533,6704
68711,42821,51536,200
68725,42821,51536,614
68742,42821,51536,309
66412,45472,51537,287
68828,40589,51537,301
59058,42955,51538,45
59077,42955,51538,79
59312,42955,51538,45
59318,42955,51538,119
59322,42955,51538,105
59337,42955,51538,864
68039,39063,51540,1430
68055,39063,51540,413
35587,39242,51541,1025
42234,43337,51541,2469
83601,36007,51543,41
83633,36007,51543,540
66064,42830,51545,6098
86440,38007,51546,6906
83544,42679,51547,6092
83705,40610,51547,26631
54499,43695,51548,3223
79009,40181,51549,2166
78118,37528,51550,3976
27504,43108,51552,12656
13636,41908,51553,301
13674,41908,51553,137
16114,45130,51553,588
62815,41222,51554,416
74436,43910,51554,4562
79053,40183,51554,137
80746,43300,51554,29
84714,42959,51556,835
25271,41520,51559,9304
78005,40034,51559,817
66438,45699,51560,149
84066,46276,51565,9566
70589,38509,51566,3283
11794,60167,51568,3200
69122,37554,51568,683
79325,40205,51569,2319
29657,42451,51571,15116
46930,44435,51571,133
13809,46325,51573,1675
75412,39789,51573,778
97347,39611,51573,1542
76567,39374,51574,8984
33898,38352,51576,15355
88012,41831,51576,15575
35981,35550,51577,2141
64022,41241,51577,183
38374,35873,51578,2052
72761,39835,51578,21211
73601,38928,51579,9899
98651,41853,51579,939
99012,46414,51579,1064
99018,46414,51579,282
99039,46414,51579,87
59011,43723,51580,2983
59033,43723,51580,288
59055,43723,51580,75
78758,42886,51581,44072
17886,39861,51582,592
18832,44818,51582,1905
60115,40629,51582,46272
63744,45875,51583,111
53826,41214,51584,1332
71073,45575,51584,2319
61454,44826,51585,725
61460,44826,51585,291
61471,44826,51585,140
66851,44832,51585,583
67053,44832,51585,539
61071,42467,51586,14381
79701,37286,51586,27728
64507,45073,51587,13738
40353,38050,51589,20779
50845,44687,51589,811
51632,38498,51589,7297
43840,49165,51590,1270
16820,42524,51591,1112
16832,42524,51591,491
16852,42524,51591,295
16854,42524,51591,802
16882,42524,51591,296
13628,39787,51593,228
74042,51134,51593,533
4978,42838,51595,734
15779,43860,51597,237
82712,46848,51597,264
16872,42532,51599,1225
65681,36860,51599,2345
72701,37482,51603,39782
79241,44158,51604,2480
52601,40073,51605,29723
85931,53525,51605,207
86017,53525,51605,667
86024,53525,51605,703
86038,53525,51605,77
27830,42229,51607,4689
33701,29174,51608,15014
26679,45217,51610,1896
44250,43342,51610,1290
29653,43142,51611,4811
49878,44636,51611,3829
98404,43225,51611,32086
67452,42080,51612,201
15559,41689,51614,1900
44032,41854,51614,1574
63533,39906,51615,805
71270,34049,51615,30887
75839,35582,51615,5069
4924,43807,51617,2026
15925,45800,51617,127
66710,47005,51617,746
15536,42676,51618,394
16689,42676,51618,484
16691,42676,51618,345
17223,42676,51618,341
17228,42676,51618,1042
15056,37132,51619,1159
57021,42907,51619,276
4612,39300,51620,590
4635,39300,51620,38
4653,39300,51620,533
4674,39300,51620,404
4685,39300,51620,328
47043,41923,51620,5250
37871,44207,51623,9134
44827,45225,51623,7435
16652,41432,51624,17877
35584,37923,51624,460
23024,43118,51625,5669
30104,48743,51626,4708
77624,36400,51626,856
13439,42447,51627,3690
35019,41191,51629,2117
44903,42583,51629,31580
43006,42533,51630,673
39168,38361,51631,6762
62859,34061,51631,5748
16508,42139,51633,16453
50255,42601,51634,65
15213,32228,51635,28417
24412,50589,51635,131
24460,50589,51635,1530
43910,43437,51636,3696
62330,41593,51636,1769
28262,44560,51638,21597
80824,38445,51639,207
87528,42587,51639,2952
65351,46155,51641,2525
52563,40536,51643,1583
45426,40438,51644,16588
24588,42283,51645,9647
97344,37265,51645,1118
40019,35932,51647,3789
95210,44245,51650,39009
50588,41289,51658,12756
47949,46212,51659,1332
66758,30764,51659,216
68524,47319,51659,4793
99926,44063,51660,1460
65333,48123,51662,759
13064,45500,51666,106
26678,45408,51666,1247
26684,45408,51666,116
45873,43148,51668,2253
69219,42777,51670,82
49620,44731,51671,2068
55752,42864,51675,419
28658,41765,51676,24802
29934,35735,51676,1172
79258,44278,51676,67
13665,41070,51679,819
32798,41111,51679,2550
16365,41105,51680,19548
52549,36230,51681,762
52555,36230,51681,344
61480,44850,51681,1324
66776,47167,51683,1288
63540,40027,51684,150
74840,40844,51688,1732
26451,40616,51690,685
49817,38926,51690,623
33409,42495,51691,29140
62094,41868,51692,1152
98631,40563,51693,3243
65707,45715,51696,2299
45159,46920,51697,3045
63740,40333,51697,5339
98644,40479,51697,473
80914,42833,51698,386
21539,38721,51700,2843
76653,49156,51700,1082
48760,43959,51703,1189
35983,43125,51707,3738
71959,36597,51709,754
91405,37227,51709,51145
54517,41913,51710,112
23220,30296,51711,35545
39088,40842,51713,215
35580,40060,51714,3791
4290,40750,51715,1510
4292,40750,51715,858
56033,43462,51715,424
56051,43462,51715,810
83672,38000,51715,8583
54480,40053,51716,1332
48454,44546,51718,1217
62051,41774,51718,950
83212,49794,51719,137
57036,43026,51726,811
92583,41666,51726,30236
26037,41085,51728,6642
38487,45531,51729,1057
21523,41892,51734,264
21538,41892,51734,742
49633,45631,51734,3301
30446,42931,51736,1357
48120,39234,51736,7480
51051,40915,51739,90
70668,40357,51744,6424
74435,38542,51744,3280
84756,43068,51744,366
24313,45007,51745,884
18840,38240,51746,10950
57385,44360,51746,1221
66714,46919,51747,177
66717,46919,51747,497
29646,35297,51748,28159
59201,45065,51749,5074
37079,45893,51751,2578
54437,43352,51751,3077
27549,39418,51752,20509
50136,42746,51754,445
65664,45771,51755,159
66403,45684,51758,757
62024,40541,51759,9775
66423,50429,51759,985
97739,39151,51759,8529
13156,45376,51760,2273
57066,42229,51761,1508
77504,42992,51762,24529
14770,43526,51763,3101
58474,39041,51763,2845
74652,37879,51764,1053
25177,40077,51765,24084
51552,43180,51765,301
62217,46615,51765,807
62292,46615,51765,947
4694,44525,51767,2582
28690,38509,51772,9434
52550,41574,51772,585
5871,45404,51774,1638
57529,37012,51776,395
84753,43149,51776,26
4073,43224,51777,16015
61524,48828,51778,262
61543,48828,51778,151
61563,48828,51778,526
13661,41945,51779,1666
50541,42357,51780,872
54728,41551,51780,6139
66106,45476,51783,23359
25130,42192,51786,3846
97401,35363,51786,37105
93652,38281,51788,415
4677,43250,51790,289
16255,42427,51791,2046
40070,41568,51791,582
63783,47917,51793,132
50523,44083,51794,604
50543,44083,51794,1492
53813,43305,51794,6075
95954,42588,51794,12251
64873,40030,51796,1072
36609,40718,51797,25846
60456,47214,51799,4349
4664,43253,51800,1187
54161,40479,51800,2696
49047,40877,51801,15501
56446,41022,51801,1663
16352,43210,51804,286
98939,45647,51804,167
4419,48530,51805,2415
14726,45362,51805,2046
16360,43891,51806,1412
24527,44641,51807,3027
63135,39020,51807,21334
67740,42910,51809,1724
31066,23843,51810,1147
17721,42798,51812,1531
17779,42798,51812,241
17229,42445,51813,1356
13111,45146,51816,1738
66518,45917,51817,189
54880,40168,51819,27902
1364,44676,51820,7633
24314,40770,51820,1560
45321,49199,51820,991
50104,42852,51821,128
14869,44087,51822,1450
27262,38928,51822,23476
42171,42254,51824,6841
56271,44581,51824,1328
97048,44628,51824,5380
48701,43940,51826,1533
53081,43459,51827,43129
73661,42087,51827,461
36750,39060,51829,2901
66605,42928,51830,19919
60432,42980,51831,21403
27320,42069,51834,38057
66843,40372,51835,205
66845,40372,51835,1232
66850,40372,51835,228
66862,40372,51835,116
66869,40372,51835,748
38548,38825,51836,731
65262,45652,51836,955
72102,40400,51837,2873
33865,46096,51839,786
56548,41738,51841,862
56581,41738,51841,370
76905,43281,51841,11335
45155,46250,51842,382
25181,46888,51845,1853
98613,41337,51845,400
83520,44035,51846,194
16659,45968,51848,267
17201,41307,51849,22097
56014,43538,51850,860
12923,44556,51852,625
12933,44556,51852,1
12934,44556,51852,1028
16406,42007,51852,3670
24426,41837,51852,14329
28470,39334,51852,7504
44035,44809,51855,65238
56571,41540,51856,1707
16664,45894,51857,2054
64429,44962,51857,13158
16141,41637,51859,1965
58282,43471,51859,1597
49120,42539,51860,35623
45810,34144,51861,7931
67564,46429,51862,308
31793,43511,51863,9043
24483,41645,51865,587
71407,40395,51866,933
99151,43289,51868,164
99157,43289,51868,697
13305,43906,51869,268
56081,41554,51869,6304
76457,42840,51869,3960
52732,42337,51874,28293
16344,41321,51876,472
16838,40788,51876,1899
72107,33703,51876,339
65334,48454,51877,935
17099,39934,51879,1178
54766,43333,51879,1707
26541,38979,51880,2624
32443,42572,51880,2921
76452,41941,51880,75
76455,41941,51880,1014
48466,45074,51882,1615
75572,39834,51884,3491
13642,43269,51885,10301
58343,33942,51886,133
59014,47192,51887,1405
87832,36432,51887,718
14809,45277,51889,2582
65018,44522,51889,7714
